gene_id	score	gene_type
ENSG00000135643.4	1.930741542	protein_coding
ENSG00000078795.15	1.930739314	protein_coding
ENSG00000138079.12	1.93066237	protein_coding
ENSG00000221878.9	1.930615965	protein_coding
ENSG00000164967.8	1.930514108	protein_coding
ENSG00000257341.4	1.930452625	protein_coding
ENSG00000149806.9	1.930434698	protein_coding
ENSG00000218739.8	1.930420658	protein_coding
ENSG00000177291.3	1.930334324	protein_coding
ENSG00000078589.11	1.930089546	protein_coding
ENSG00000113790.9	1.930041803	protein_coding
ENSG00000162599.14	1.930013203	protein_coding
ENSG00000143882.8	1.929967085	protein_coding
ENSG00000049769.11	1.929822275	protein_coding
ENSG00000212725.3	1.929738986	protein_coding
ENSG00000198792.11	1.929719554	protein_coding
ENSG00000205336.10	1.929642003	protein_coding
ENSG00000136872.16	1.92955345	protein_coding
ENSG00000000457.12	1.929536413	protein_coding
ENSG00000086062.11	1.929502977	protein_coding
ENSG00000116014.8	1.929468216	protein_coding
ENSG00000169688.10	1.929466081	protein_coding
ENSG00000119737.5	1.929399288	protein_coding
ENSG00000141639.10	1.929325969	protein_coding
ENSG00000188994.11	1.929314452	protein_coding
ENSG00000180979.8	1.929296262	protein_coding
ENSG00000166483.9	1.929291144	protein_coding
ENSG00000186897.4	1.929145048	protein_coding
ENSG00000183496.5	1.92884971	protein_coding
ENSG00000180198.14	1.928749363	protein_coding
ENSG00000138080.12	1.928743436	protein_coding
ENSG00000136449.12	1.928661924	protein_coding
ENSG00000163746.10	1.928648029	protein_coding
ENSG00000189227.5	1.92856539	protein_coding
ENSG00000117143.12	1.928495224	protein_coding
ENSG00000090534.16	1.928445371	protein_coding
ENSG00000126458.3	1.928419957	protein_coding
ENSG00000188056.10	1.928416497	protein_coding
ENSG00000096433.9	1.928276598	protein_coding
ENSG00000256029.4	1.928254237	protein_coding
ENSG00000166471.9	1.92819936	protein_coding
ENSG00000152443.11	1.928173266	protein_coding
ENSG00000164532.10	1.928115532	protein_coding
ENSG00000103196.10	1.928041267	protein_coding
ENSG00000179532.11	1.928002688	protein_coding
ENSG00000152348.14	1.927978866	protein_coding
ENSG00000136240.8	1.927897134	protein_coding
ENSG00000126460.9	1.92778754	protein_coding
ENSG00000153130.16	1.927741001	protein_coding
ENSG00000117475.12	1.92763948	protein_coding
ENSG00000157005.3	1.927639441	protein_coding
ENSG00000160949.15	1.92762921	protein_coding
ENSG00000281887.1	1.927606012	protein_coding
ENSG00000186684.11	1.927593005	protein_coding
ENSG00000170374.5	1.927535971	protein_coding
ENSG00000164941.12	1.927458657	protein_coding
ENSG00000275774.2	1.927449439	protein_coding
ENSG00000102935.10	1.927382207	protein_coding
ENSG00000203661.3	1.92704113	protein_coding
ENSG00000105642.14	1.926997092	protein_coding
ENSG00000159792.8	1.926946734	protein_coding
ENSG00000140382.13	1.926751473	protein_coding
ENSG00000151422.11	1.926711523	protein_coding
ENSG00000185198.10	1.926659546	protein_coding
ENSG00000165819.10	1.926626261	protein_coding
ENSG00000070501.10	1.926619724	protein_coding
ENSG00000119772.15	1.926603983	protein_coding
ENSG00000228075.4	1.926572376	protein_coding
ENSG00000184371.12	1.926550197	protein_coding
ENSG00000100292.15	1.926340292	protein_coding
ENSG00000183454.12	1.926163681	protein_coding
ENSG00000275464.2	1.926162827	protein_coding
ENSG00000070371.14	1.926101394	protein_coding
ENSG00000148459.14	1.926078546	protein_coding
ENSG00000263761.2	1.92590819	protein_coding
ENSG00000197213.8	1.92588221	protein_coding
ENSG00000137944.15	1.92587247	protein_coding
ENSG00000146243.12	1.925781425	protein_coding
ENSG00000137409.17	1.925660539	protein_coding
ENSG00000162373.11	1.925515509	protein_coding
ENSG00000053108.15	1.925508862	protein_coding
ENSG00000198746.11	1.925445061	protein_coding
ENSG00000130741.9	1.925366536	protein_coding
ENSG00000182473.19	1.925344843	protein_coding
ENSG00000141979.4	1.925309071	protein_coding
ENSG00000254692.1	1.925308546	protein_coding
ENSG00000090061.16	1.92527802	protein_coding
ENSG00000182450.11	1.925275735	protein_coding
ENSG00000160113.5	1.92524049	protein_coding
ENSG00000243789.9	1.925210987	protein_coding
ENSG00000075089.8	1.925128605	protein_coding
ENSG00000165935.8	1.925097469	protein_coding
ENSG00000137273.3	1.925043353	protein_coding
ENSG00000179930.5	1.924924987	protein_coding
ENSG00000204256.11	1.924888139	protein_coding
ENSG00000198881.9	1.924874155	protein_coding
ENSG00000151135.8	1.924755836	protein_coding
ENSG00000180592.15	1.92475212	protein_coding
ENSG00000109756.7	1.924714544	protein_coding
ENSG00000113595.13	1.924704289	protein_coding
ENSG00000169994.17	1.924637656	protein_coding
ENSG00000050748.16	1.924635817	protein_coding
ENSG00000197768.9	1.924597266	protein_coding
ENSG00000263620.1	1.924548774	protein_coding
ENSG00000147697.7	1.924445805	protein_coding
ENSG00000129351.16	1.924331167	protein_coding
ENSG00000081019.12	1.924226278	protein_coding
ENSG00000025770.17	1.92416209	protein_coding
ENSG00000100348.8	1.924136179	protein_coding
ENSG00000197769.5	1.924114737	protein_coding
ENSG00000054796.11	1.923990159	protein_coding
ENSG00000178188.13	1.923976457	protein_coding
ENSG00000136295.13	1.923901561	protein_coding
ENSG00000156052.9	1.923876644	protein_coding
ENSG00000164045.10	1.923874784	protein_coding
ENSG00000182798.9	1.923871061	protein_coding
ENSG00000185684.11	1.923829798	protein_coding
ENSG00000215612.6	1.923782857	protein_coding
ENSG00000196781.12	1.923773579	protein_coding
ENSG00000152377.11	1.923711847	protein_coding
ENSG00000138653.8	1.923700675	protein_coding
ENSG00000198039.10	1.923683115	protein_coding
ENSG00000138823.11	1.923561126	protein_coding
ENSG00000196357.10	1.923513535	protein_coding
ENSG00000254986.6	1.923426177	protein_coding
ENSG00000198657.5	1.92336526	protein_coding
ENSG00000106789.11	1.923298916	protein_coding
ENSG00000180425.9	1.923253271	protein_coding
ENSG00000158109.13	1.923245727	protein_coding
ENSG00000118514.12	1.9232452	protein_coding
ENSG00000118156.11	1.923242044	protein_coding
ENSG00000156958.13	1.923187859	protein_coding
ENSG00000156273.14	1.923179019	protein_coding
ENSG00000266173.4	1.923150268	protein_coding
ENSG00000005513.9	1.923135014	protein_coding
ENSG00000100365.13	1.922860693	protein_coding
ENSG00000122565.17	1.922817686	protein_coding
ENSG00000124449.6	1.922678067	protein_coding
ENSG00000079332.13	1.922658212	protein_coding
ENSG00000078902.14	1.922507375	protein_coding
ENSG00000173253.13	1.922441717	protein_coding
ENSG00000179046.7	1.922423214	protein_coding
ENSG00000100565.14	1.922397992	protein_coding
ENSG00000183513.7	1.922332838	protein_coding
ENSG00000184898.6	1.92229838	protein_coding
ENSG00000170442.10	1.922239646	protein_coding
ENSG00000221978.10	1.922145061	protein_coding
ENSG00000166946.12	1.922126012	protein_coding
ENSG00000236609.3	1.922106286	protein_coding
ENSG00000174640.11	1.92208425	protein_coding
ENSG00000197429.9	1.922045802	protein_coding
ENSG00000204713.9	1.922041878	protein_coding
ENSG00000102893.14	1.921955813	protein_coding
ENSG00000140836.13	1.921912452	protein_coding
ENSG00000153283.11	1.921893735	protein_coding
ENSG00000167578.15	1.921777537	protein_coding
ENSG00000155363.17	1.921618737	protein_coding
ENSG00000223601.2	1.921605765	protein_coding
ENSG00000113593.10	1.921556058	protein_coding
ENSG00000162910.17	1.921540255	protein_coding
ENSG00000183908.5	1.921388729	protein_coding
ENSG00000139668.8	1.921382365	protein_coding
ENSG00000111144.8	1.921377358	protein_coding
ENSG00000165322.16	1.921348223	protein_coding
ENSG00000175581.12	1.921335731	protein_coding
ENSG00000171811.11	1.921269494	protein_coding
ENSG00000100605.15	1.921222238	protein_coding
ENSG00000003400.13	1.921217051	protein_coding
ENSG00000128590.4	1.921214411	protein_coding
ENSG00000198851.8	1.921196644	protein_coding
ENSG00000068028.16	1.921169576	protein_coding
ENSG00000080189.13	1.92114937	protein_coding
ENSG00000237190.3	1.921091919	protein_coding
ENSG00000070759.15	1.921018435	protein_coding
ENSG00000107020.8	1.920967727	protein_coding
ENSG00000170558.7	1.920885236	protein_coding
ENSG00000113749.6	1.920818804	protein_coding
ENSG00000112130.15	1.920728036	protein_coding
ENSG00000162994.14	1.920712129	protein_coding
ENSG00000174137.11	1.920690908	protein_coding
ENSG00000259112.1	1.920635169	protein_coding
ENSG00000148384.11	1.92061712	protein_coding
ENSG00000147168.11	1.920587628	protein_coding
ENSG00000092148.11	1.920587408	protein_coding
ENSG00000146151.11	1.9204116	protein_coding
ENSG00000116539.9	1.920405739	protein_coding
ENSG00000135945.8	1.920370442	protein_coding
ENSG00000197353.3	1.92032644	protein_coding
ENSG00000162236.10	1.920256441	protein_coding
ENSG00000186566.10	1.92019089	protein_coding
ENSG00000127884.4	1.920126035	protein_coding
ENSG00000197263.3	1.920090567	protein_coding
ENSG00000144524.16	1.920057219	protein_coding
ENSG00000071073.11	1.919913213	protein_coding
ENSG00000102897.8	1.919843555	protein_coding
ENSG00000167555.12	1.919772375	protein_coding
ENSG00000169967.15	1.91977206	protein_coding
ENSG00000105518.12	1.919767848	protein_coding
ENSG00000151773.11	1.919742217	protein_coding
ENSG00000068615.15	1.919694548	protein_coding
ENSG00000130312.5	1.919668509	protein_coding
ENSG00000213416.3	1.91963698	protein_coding
ENSG00000104679.9	1.919606671	protein_coding
ENSG00000145332.12	1.919606126	protein_coding
ENSG00000103544.13	1.919490044	protein_coding
ENSG00000268400.4	1.919405013	protein_coding
ENSG00000143365.15	1.919389769	protein_coding
ENSG00000148123.13	1.919292278	protein_coding
ENSG00000111701.6	1.919258172	protein_coding
ENSG00000110429.12	1.919206892	protein_coding
ENSG00000111530.11	1.91901555	protein_coding
ENSG00000151876.11	1.91897408	protein_coding
ENSG00000127129.8	1.918842737	protein_coding
ENSG00000143190.20	1.918825848	protein_coding
ENSG00000244509.3	1.918805547	protein_coding
ENSG00000116918.12	1.918790215	protein_coding
ENSG00000137878.15	1.918753393	protein_coding
ENSG00000162004.15	1.918720456	protein_coding
ENSG00000163510.12	1.918632112	protein_coding
ENSG00000107404.16	1.918611236	protein_coding
ENSG00000270898.4	1.918601876	protein_coding
ENSG00000172987.11	1.918583128	protein_coding
ENSG00000100433.14	1.918466108	protein_coding
ENSG00000168159.10	1.918461731	protein_coding
ENSG00000149506.9	1.91845993	protein_coding
ENSG00000188636.3	1.918408299	protein_coding
ENSG00000111816.7	1.918373184	protein_coding
ENSG00000215343.6	1.918295393	protein_coding
ENSG00000269590.1	1.918267176	protein_coding
ENSG00000132773.10	1.918263951	protein_coding
ENSG00000197870.11	1.918237571	protein_coding
ENSG00000172244.7	1.918215172	protein_coding
ENSG00000083099.9	1.918193007	protein_coding
ENSG00000102468.9	1.917994224	protein_coding
ENSG00000186970.4	1.917975826	protein_coding
ENSG00000149300.8	1.917951116	protein_coding
ENSG00000118785.12	1.917844863	protein_coding
ENSG00000197136.4	1.917837347	protein_coding
ENSG00000203995.8	1.917796726	protein_coding
ENSG00000185448.10	1.917789057	protein_coding
ENSG00000166831.7	1.91766763	protein_coding
ENSG00000237651.5	1.917618842	protein_coding
ENSG00000275691.1	1.917529391	protein_coding
ENSG00000131019.9	1.917482496	protein_coding
ENSG00000204701.1	1.917434556	protein_coding
ENSG00000159692.14	1.917332607	protein_coding
ENSG00000082516.8	1.9172221	protein_coding
ENSG00000104450.11	1.91721526	protein_coding
ENSG00000221840.3	1.917186284	protein_coding
ENSG00000138600.8	1.917049936	protein_coding
ENSG00000145365.10	1.917048144	protein_coding
ENSG00000274529.3	1.91701276	protein_coding
ENSG00000165105.9	1.916917059	protein_coding
ENSG00000069535.13	1.916909325	protein_coding
ENSG00000063515.2	1.916851116	protein_coding
ENSG00000173209.21	1.916830072	protein_coding
ENSG00000166152.3	1.916708076	protein_coding
ENSG00000125788.5	1.916579073	protein_coding
ENSG00000111696.10	1.916492382	protein_coding
ENSG00000108506.10	1.916363735	protein_coding
ENSG00000162723.8	1.916287062	protein_coding
ENSG00000156234.7	1.916259727	protein_coding
ENSG00000117971.10	1.916198324	protein_coding
ENSG00000142235.7	1.916196404	protein_coding
ENSG00000137571.9	1.916077006	protein_coding
ENSG00000254221.2	1.916018359	protein_coding
ENSG00000221914.7	1.916016508	protein_coding
ENSG00000164221.11	1.915980582	protein_coding
ENSG00000164296.6	1.915965944	protein_coding
ENSG00000186231.15	1.915951607	protein_coding
ENSG00000182083.7	1.915833358	protein_coding
ENSG00000126261.11	1.915751476	protein_coding
ENSG00000196805.7	1.915717122	protein_coding
ENSG00000155816.18	1.91563345	protein_coding
ENSG00000175497.15	1.915445006	protein_coding
ENSG00000152475.6	1.915416277	protein_coding
ENSG00000139220.15	1.915368323	protein_coding
ENSG00000178084.1	1.91531819	protein_coding
ENSG00000140691.15	1.91526282	protein_coding
ENSG00000170949.16	1.915249479	protein_coding
ENSG00000164683.15	1.915170975	protein_coding
ENSG00000198959.10	1.915079964	protein_coding
ENSG00000116745.6	1.915062799	protein_coding
ENSG00000165300.7	1.914910653	protein_coding
ENSG00000186871.6	1.914825114	protein_coding
ENSG00000166923.9	1.914750112	protein_coding
ENSG00000140450.8	1.914663984	protein_coding
ENSG00000007541.13	1.914601499	protein_coding
ENSG00000105352.9	1.914563414	protein_coding
ENSG00000179222.16	1.914546682	protein_coding
ENSG00000131165.13	1.914258523	protein_coding
ENSG00000247626.4	1.914047157	protein_coding
ENSG00000103496.13	1.913941014	protein_coding
ENSG00000169906.5	1.913913494	protein_coding
ENSG00000083857.12	1.913861348	protein_coding
ENSG00000198515.12	1.913806829	protein_coding
ENSG00000100811.9	1.91378879	protein_coding
ENSG00000181264.7	1.913458676	protein_coding
ENSG00000110011.12	1.913412201	protein_coding
ENSG00000257127.5	1.913410871	protein_coding
ENSG00000174684.6	1.913407538	protein_coding
ENSG00000171804.8	1.913402349	protein_coding
ENSG00000122085.15	1.913376375	protein_coding
ENSG00000104687.11	1.913364937	protein_coding
ENSG00000270617.1	1.91326363	protein_coding
ENSG00000132305.19	1.91323378	protein_coding
ENSG00000099139.12	1.913086172	protein_coding
ENSG00000226929.3	1.913042743	protein_coding
ENSG00000178752.14	1.91295161	protein_coding
ENSG00000135624.14	1.912930261	protein_coding
ENSG00000122406.11	1.912877593	protein_coding
ENSG00000169738.6	1.912544119	protein_coding
ENSG00000198807.11	1.91239402	protein_coding
ENSG00000077009.12	1.912368511	protein_coding
ENSG00000163623.8	1.912350931	protein_coding
ENSG00000089116.3	1.912293101	protein_coding
ENSG00000166866.11	1.912277737	protein_coding
ENSG00000163630.9	1.912257268	protein_coding
ENSG00000112096.15	1.912188125	protein_coding
ENSG00000164451.12	1.912084183	protein_coding
ENSG00000180488.13	1.912054025	protein_coding
ENSG00000169136.7	1.912047837	protein_coding
ENSG00000149571.9	1.911982759	protein_coding
ENSG00000197535.13	1.911958974	protein_coding
ENSG00000103047.6	1.911897067	protein_coding
ENSG00000110057.6	1.911851336	protein_coding
ENSG00000128534.6	1.911794135	protein_coding
ENSG00000267120.3	1.911792842	protein_coding
ENSG00000171195.9	1.911777569	protein_coding
ENSG00000142621.18	1.91176191	protein_coding
ENSG00000164010.12	1.911632893	protein_coding
ENSG00000187950.7	1.91151111	protein_coding
ENSG00000214842.5	1.911466778	protein_coding
ENSG00000163681.13	1.911460565	protein_coding
ENSG00000136514.2	1.911443615	protein_coding
ENSG00000155890.3	1.911176886	protein_coding
ENSG00000164556.7	1.911149838	protein_coding
ENSG00000221886.3	1.911083065	protein_coding
ENSG00000183032.9	1.910992428	protein_coding
ENSG00000119707.12	1.91098307	protein_coding
ENSG00000128383.11	1.910978966	protein_coding
ENSG00000244476.2	1.910975774	protein_coding
ENSG00000153064.10	1.910965524	protein_coding
ENSG00000188257.9	1.910866009	protein_coding
ENSG00000142676.11	1.910777348	protein_coding
ENSG00000139648.6	1.910735828	protein_coding
ENSG00000071859.13	1.91072275	protein_coding
ENSG00000137462.6	1.910661801	protein_coding
ENSG00000181195.9	1.910648244	protein_coding
ENSG00000204414.10	1.910632132	protein_coding
ENSG00000159189.10	1.910544742	protein_coding
ENSG00000064199.5	1.910371177	protein_coding
ENSG00000177202.2	1.910360457	protein_coding
ENSG00000243627.4	1.910330806	protein_coding
ENSG00000267699.2	1.910302646	protein_coding
ENSG00000041802.9	1.910162704	protein_coding
ENSG00000178395.6	1.910138059	protein_coding
ENSG00000113946.3	1.910076088	protein_coding
ENSG00000086758.14	1.910036306	protein_coding
ENSG00000169213.6	1.910020717	protein_coding
ENSG00000116138.11	1.910003735	protein_coding
ENSG00000159212.11	1.909968016	protein_coding
ENSG00000180776.14	1.909952977	protein_coding
ENSG00000189377.7	1.909908113	protein_coding
ENSG00000171217.5	1.909907643	protein_coding
ENSG00000168743.11	1.909897886	protein_coding
ENSG00000127325.17	1.909817535	protein_coding
ENSG00000180787.5	1.909743372	protein_coding
ENSG00000265241.5	1.909676062	protein_coding
ENSG00000186007.8	1.909648196	protein_coding
ENSG00000160801.12	1.909646978	protein_coding
ENSG00000078246.14	1.909602919	protein_coding
ENSG00000109182.10	1.909584213	protein_coding
ENSG00000132471.10	1.909529817	protein_coding
ENSG00000189350.11	1.90950326	protein_coding
ENSG00000162384.12	1.90935585	protein_coding
ENSG00000185028.3	1.909338282	protein_coding
ENSG00000074771.3	1.909221958	protein_coding
ENSG00000023228.12	1.90909652	protein_coding
ENSG00000183476.11	1.909046961	protein_coding
ENSG00000269556.6	1.909038392	protein_coding
ENSG00000170004.15	1.908947775	protein_coding
ENSG00000162398.10	1.908810754	protein_coding
